Epoch,Total loss,Train CE loss,Val CE loss,Test CE loss,NegBin rule loss,NegBin detector loss,L2 weights loss,Time window abundance loss,Time window slope loss
996,11196.861328125,1.4700722694396973,"tensor(1.4693, device='cuda:0')","tensor(1.4693, device='cuda:0')",1.7920475006103516,-92.10154724121094,66.75411224365234,-99.99797821044922,-95.99462127685547
997,11196.861328125,1.469378113746643,"tensor(1.4686, device='cuda:0')","tensor(1.4686, device='cuda:0')",1.792043685913086,-92.10157775878906,66.75411224365234,-99.99798583984375,-95.99466705322266
998,11196.859375,1.4686847925186157,"tensor(1.4679, device='cuda:0')","tensor(1.4679, device='cuda:0')",1.7920403480529785,-92.10160827636719,66.75411224365234,-99.99799346923828,-95.99472045898438
999,11196.8583984375,1.4679936170578003,"tensor(1.4672, device='cuda:0')","tensor(1.4672, device='cuda:0')",1.7920374870300293,-92.10163879394531,66.75411224365234,-99.99800109863281,-95.99476623535156
1000,11196.8583984375,1.4673038721084595,"tensor(1.4665, device='cuda:0')","tensor(1.4665, device='cuda:0')",1.7920341491699219,-92.10166931152344,66.75411224365234,-99.99800109863281,-95.99481964111328
1001,11196.857421875,1.4666149616241455,"tensor(1.4658, device='cuda:0')","tensor(1.4658, device='cuda:0')",1.7920317649841309,-92.10169982910156,66.75411224365234,-99.99801635742188,-95.994873046875
1002,11196.8564453125,1.465928316116333,"tensor(1.4651, device='cuda:0')","tensor(1.4651, device='cuda:0')",1.7920284271240234,-92.10173034667969,66.75411224365234,-99.99801635742188,-95.99491882324219
1003,11196.85546875,1.4652423858642578,"tensor(1.4645, device='cuda:0')","tensor(1.4645, device='cuda:0')",1.7920255661010742,-92.10175323486328,66.75411224365234,-99.9980239868164,-95.99495697021484
1004,11196.85546875,1.464558482170105,"tensor(1.4638, device='cuda:0')","tensor(1.4638, device='cuda:0')",1.792022705078125,-92.1017837524414,66.75411224365234,-99.99803161621094,-95.99501037597656
1005,11196.8544921875,1.4638758897781372,"tensor(1.4631, device='cuda:0')","tensor(1.4631, device='cuda:0')",1.7920193672180176,-92.10181427001953,66.75411224365234,-99.99803161621094,-95.99504852294922
1006,11196.853515625,1.4631948471069336,"tensor(1.4624, device='cuda:0')","tensor(1.4624, device='cuda:0')",1.7920165061950684,-92.10183715820312,66.75411224365234,-99.998046875,-95.99508666992188
1007,11196.853515625,1.462514877319336,"tensor(1.4617, device='cuda:0')","tensor(1.4617, device='cuda:0')",1.7920136451721191,-92.10186767578125,66.75411224365234,-99.998046875,-95.99513244628906
1008,11196.8525390625,1.461836576461792,"tensor(1.4611, device='cuda:0')","tensor(1.4611, device='cuda:0')",1.7920112609863281,-92.10189056396484,66.75411224365234,-99.99805450439453,-95.99517822265625
1009,11196.8515625,1.4611597061157227,"tensor(1.4604, device='cuda:0')","tensor(1.4604, device='cuda:0')",1.792008399963379,-92.10191345214844,66.75411224365234,-99.99805450439453,-95.9952163696289
1010,11196.8515625,1.460484504699707,"tensor(1.4597, device='cuda:0')","tensor(1.4597, device='cuda:0')",1.7920050621032715,-92.10194396972656,66.75411224365234,-99.99806213378906,-95.99525451660156
1011,11196.8505859375,1.459810495376587,"tensor(1.4590, device='cuda:0')","tensor(1.4590, device='cuda:0')",1.7920026779174805,-92.10196685791016,66.75411224365234,-99.99806213378906,-95.99529266357422
1012,11196.849609375,1.4591377973556519,"tensor(1.4584, device='cuda:0')","tensor(1.4584, device='cuda:0')",1.7919998168945312,-92.10198974609375,66.75411224365234,-99.9980697631836,-95.99533081054688
1013,11196.84765625,1.458467721939087,"tensor(1.4577, device='cuda:0')","tensor(1.4577, device='cuda:0')",1.791996955871582,-92.10202026367188,66.75411224365234,-99.99807739257812,-95.99536895751953
1014,11196.84765625,1.4577977657318115,"tensor(1.4570, device='cuda:0')","tensor(1.4570, device='cuda:0')",1.791994571685791,-92.10203552246094,66.75411224365234,-99.99807739257812,-95.99540710449219
1015,11196.8466796875,1.4571293592453003,"tensor(1.4564, device='cuda:0')","tensor(1.4564, device='cuda:0')",1.7919921875,-92.10206604003906,66.75411224365234,-99.99809265136719,-95.99543762207031
1016,11196.845703125,1.4564626216888428,"tensor(1.4557, device='cuda:0')","tensor(1.4557, device='cuda:0')",1.7919888496398926,-92.10208129882812,66.75411224365234,-99.99809265136719,-95.9954833984375
1017,11196.845703125,1.4557979106903076,"tensor(1.4550, device='cuda:0')","tensor(1.4550, device='cuda:0')",1.7919869422912598,-92.10211181640625,66.75411224365234,-99.99809265136719,-95.99551391601562
1018,11196.8447265625,1.4551340341567993,"tensor(1.4544, device='cuda:0')","tensor(1.4544, device='cuda:0')",1.7919845581054688,-92.10212707519531,66.75411224365234,-99.99810791015625,-95.99555969238281
1019,11196.84375,1.4544718265533447,"tensor(1.4537, device='cuda:0')","tensor(1.4537, device='cuda:0')",1.7919821739196777,-92.1021499633789,66.75411224365234,-99.99810791015625,-95.99559020996094
1020,11196.84375,1.4538108110427856,"tensor(1.4531, device='cuda:0')","tensor(1.4531, device='cuda:0')",1.7919793128967285,-92.1021728515625,66.75411224365234,-99.99811553955078,-95.99562072753906
1021,11196.8427734375,1.4531513452529907,"tensor(1.4524, device='cuda:0')","tensor(1.4524, device='cuda:0')",1.7919769287109375,-92.10218811035156,66.75411224365234,-99.99812316894531,-95.99565124511719
1022,11196.841796875,1.4524927139282227,"tensor(1.4517, device='cuda:0')","tensor(1.4517, device='cuda:0')",1.7919745445251465,-92.10221099853516,66.75411224365234,-99.99813079833984,-95.99568939208984
1023,11196.841796875,1.4518359899520874,"tensor(1.4511, device='cuda:0')","tensor(1.4511, device='cuda:0')",1.7919721603393555,-92.10223388671875,66.75411224365234,-99.99813079833984,-95.99571990966797
1024,11196.8408203125,1.4511806964874268,"tensor(1.4504, device='cuda:0')","tensor(1.4504, device='cuda:0')",1.7919697761535645,-92.10224914550781,66.75411224365234,-99.99813842773438,-95.9957504272461
1025,11196.83984375,1.4505269527435303,"tensor(1.4498, device='cuda:0')","tensor(1.4498, device='cuda:0')",1.7919673919677734,-92.1022720336914,66.75411224365234,-99.99815368652344,-95.99578094482422
1026,11196.83984375,1.4498741626739502,"tensor(1.4491, device='cuda:0')","tensor(1.4491, device='cuda:0')",1.7919650077819824,-92.102294921875,66.75411224365234,-99.9981460571289,-95.99581146240234
1027,11196.837890625,1.4492228031158447,"tensor(1.4485, device='cuda:0')","tensor(1.4485, device='cuda:0')",1.7919631004333496,-92.10231018066406,66.75411224365234,-99.99815368652344,-95.995849609375
1028,11196.8369140625,1.4485735893249512,"tensor(1.4478, device='cuda:0')","tensor(1.4478, device='cuda:0')",1.7919607162475586,-92.10232543945312,66.75411224365234,-99.99816131591797,-95.9958724975586
1029,11196.8369140625,1.447925090789795,"tensor(1.4472, device='cuda:0')","tensor(1.4472, device='cuda:0')",1.7919588088989258,-92.10234069824219,66.75411224365234,-99.9981689453125,-95.99591064453125
1030,11196.8359375,1.4472782611846924,"tensor(1.4465, device='cuda:0')","tensor(1.4465, device='cuda:0')",1.7919559478759766,-92.10236358642578,66.75411224365234,-99.9981689453125,-95.99592590332031
1031,11196.8349609375,1.446632742881775,"tensor(1.4459, device='cuda:0')","tensor(1.4459, device='cuda:0')",1.791954517364502,-92.10237884521484,66.75411224365234,-99.99817657470703,-95.99595642089844
1032,11196.8349609375,1.4459885358810425,"tensor(1.4453, device='cuda:0')","tensor(1.4453, device='cuda:0')",1.791952133178711,-92.10240173339844,66.75411224365234,-99.99818420410156,-95.99598693847656
1033,11196.833984375,1.4453461170196533,"tensor(1.4446, device='cuda:0')","tensor(1.4446, device='cuda:0')",1.79194974899292,-92.1024169921875,66.75411224365234,-99.99818420410156,-95.99601745605469
1034,11196.8330078125,1.444704294204712,"tensor(1.4440, device='cuda:0')","tensor(1.4440, device='cuda:0')",1.791947841644287,-92.10243225097656,66.75411224365234,-99.9981918334961,-95.99604797363281
1035,11196.8330078125,1.4440644979476929,"tensor(1.4433, device='cuda:0')","tensor(1.4433, device='cuda:0')",1.791945457458496,-92.10244750976562,66.75411224365234,-99.9981918334961,-95.99606323242188
1036,11196.83203125,1.4434256553649902,"tensor(1.4427, device='cuda:0')","tensor(1.4427, device='cuda:0')",1.7919440269470215,-92.10246276855469,66.75411224365234,-99.99819946289062,-95.99609375
1037,11196.8310546875,1.44278883934021,"tensor(1.4421, device='cuda:0')","tensor(1.4421, device='cuda:0')",1.7919416427612305,-92.10247802734375,66.75411224365234,-99.99820709228516,-95.99612426757812
1038,11196.8310546875,1.442152976989746,"tensor(1.4414, device='cuda:0')","tensor(1.4414, device='cuda:0')",1.7919397354125977,-92.10249328613281,66.75411224365234,-99.99820709228516,-95.99613952636719
1039,11196.830078125,1.4415186643600464,"tensor(1.4408, device='cuda:0')","tensor(1.4408, device='cuda:0')",1.7919378280639648,-92.10250854492188,66.75411224365234,-99.99821472167969,-95.99617004394531
1040,11196.8291015625,1.4408855438232422,"tensor(1.4402, device='cuda:0')","tensor(1.4402, device='cuda:0')",1.7919354438781738,-92.10252380371094,66.75411224365234,-99.99822235107422,-95.99620056152344
1041,11196.8291015625,1.4402540922164917,"tensor(1.4395, device='cuda:0')","tensor(1.4395, device='cuda:0')",1.791933536529541,-92.1025390625,66.75411224365234,-99.99822998046875,-95.99622344970703
1042,11196.828125,1.4396235942840576,"tensor(1.4389, device='cuda:0')","tensor(1.4389, device='cuda:0')",1.7919316291809082,-92.10255432128906,66.75411224365234,-99.99822998046875,-95.99624633789062
1043,11196.828125,1.4389947652816772,"tensor(1.4383, device='cuda:0')","tensor(1.4383, device='cuda:0')",1.7919306755065918,-92.10256958007812,66.75411224365234,-99.99822998046875,-95.99627685546875
1044,11196.8271484375,1.4383668899536133,"tensor(1.4377, device='cuda:0')","tensor(1.4377, device='cuda:0')",1.7919278144836426,-92.10257720947266,66.75411224365234,-99.99824523925781,-95.99629211425781
1045,11196.826171875,1.4377405643463135,"tensor(1.4370, device='cuda:0')","tensor(1.4370, device='cuda:0')",1.7919259071350098,-92.10259246826172,66.75411224365234,-99.99824523925781,-95.99632263183594
1046,11196.8251953125,1.4371154308319092,"tensor(1.4364, device='cuda:0')","tensor(1.4364, device='cuda:0')",1.7919244766235352,-92.10260772705078,66.75411224365234,-99.99825286865234,-95.996337890625
1047,11196.82421875,1.4364917278289795,"tensor(1.4358, device='cuda:0')","tensor(1.4358, device='cuda:0')",1.7919225692749023,-92.10261535644531,66.75411224365234,-99.99825286865234,-95.99636840820312
1048,11196.8232421875,1.4358699321746826,"tensor(1.4352, device='cuda:0')","tensor(1.4352, device='cuda:0')",1.7919211387634277,-92.10263061523438,66.75411224365234,-99.99826049804688,-95.99638366699219
1049,11196.8232421875,1.4352492094039917,"tensor(1.4346, device='cuda:0')","tensor(1.4346, device='cuda:0')",1.791919231414795,-92.10264587402344,66.75411224365234,-99.99826049804688,-95.99641418457031
1050,11196.822265625,1.4346294403076172,"tensor(1.4339, device='cuda:0')","tensor(1.4339, device='cuda:0')",1.791917324066162,-92.1026611328125,66.75411224365234,-99.9982681274414,-95.99642944335938
1051,11196.8212890625,1.4340112209320068,"tensor(1.4333, device='cuda:0')","tensor(1.4333, device='cuda:0')",1.7919154167175293,-92.10266876220703,66.75411224365234,-99.99827575683594,-95.99645233154297
1052,11196.8212890625,1.433394432067871,"tensor(1.4327, device='cuda:0')","tensor(1.4327, device='cuda:0')",1.7919139862060547,-92.10267639160156,66.75411224365234,-99.99827575683594,-95.99647521972656
1053,11196.8203125,1.43277907371521,"tensor(1.4321, device='cuda:0')","tensor(1.4321, device='cuda:0')",1.7919120788574219,-92.10269165039062,66.75411224365234,-99.99828338623047,-95.99649810791016
1054,11196.8203125,1.4321646690368652,"tensor(1.4315, device='cuda:0')","tensor(1.4315, device='cuda:0')",1.7919106483459473,-92.10270690917969,66.75411224365234,-99.998291015625,-95.99652099609375
1055,11196.8193359375,1.4315519332885742,"tensor(1.4309, device='cuda:0')","tensor(1.4309, device='cuda:0')",1.7919092178344727,-92.10271453857422,66.75411224365234,-99.998291015625,-95.99653625488281
1056,11196.818359375,1.4309405088424683,"tensor(1.4303, device='cuda:0')","tensor(1.4303, device='cuda:0')",1.7919073104858398,-92.10272216796875,66.75411224365234,-99.998291015625,-95.9965591430664
1057,11196.818359375,1.4303302764892578,"tensor(1.4297, device='cuda:0')","tensor(1.4297, device='cuda:0')",1.7919058799743652,-92.10273742675781,66.75411224365234,-99.99829864501953,-95.99657440185547
1058,11196.8173828125,1.4297213554382324,"tensor(1.4290, device='cuda:0')","tensor(1.4290, device='cuda:0')",1.7919039726257324,-92.10275268554688,66.75411224365234,-99.99830627441406,-95.99659729003906
1059,11196.81640625,1.4291139841079712,"tensor(1.4284, device='cuda:0')","tensor(1.4284, device='cuda:0')",1.7919025421142578,-92.1027603149414,66.75411224365234,-99.9983139038086,-95.99662780761719
1060,11196.81640625,1.4285080432891846,"tensor(1.4278, device='cuda:0')","tensor(1.4278, device='cuda:0')",1.7919015884399414,-92.10276794433594,66.75411224365234,-99.9983139038086,-95.99664306640625
1061,11196.8154296875,1.4279029369354248,"tensor(1.4272, device='cuda:0')","tensor(1.4272, device='cuda:0')",1.7918996810913086,-92.102783203125,66.75411224365234,-99.9983139038086,-95.99665832519531
1062,11196.8154296875,1.4272996187210083,"tensor(1.4266, device='cuda:0')","tensor(1.4266, device='cuda:0')",1.7918977737426758,-92.10279083251953,66.75411224365234,-99.99832153320312,-95.9966812133789
1063,11196.814453125,1.426697850227356,"tensor(1.4260, device='cuda:0')","tensor(1.4260, device='cuda:0')",1.7918963432312012,-92.10279846191406,66.75411224365234,-99.99832153320312,-95.9967041015625
1064,11196.8134765625,1.4260962009429932,"tensor(1.4254, device='cuda:0')","tensor(1.4254, device='cuda:0')",1.7918953895568848,-92.1028060913086,66.75411224365234,-99.99832916259766,-95.99671173095703
1065,11196.8134765625,1.4254968166351318,"tensor(1.4248, device='cuda:0')","tensor(1.4248, device='cuda:0')",1.7918939590454102,-92.10281372070312,66.75411224365234,-99.99833679199219,-95.99673461914062
1066,11196.8125,1.4248989820480347,"tensor(1.4242, device='cuda:0')","tensor(1.4242, device='cuda:0')",1.7918925285339355,-92.10282897949219,66.75411224365234,-99.99833679199219,-95.99674987792969
1067,11196.8115234375,1.4243018627166748,"tensor(1.4236, device='cuda:0')","tensor(1.4236, device='cuda:0')",1.7918906211853027,-92.10283660888672,66.75411224365234,-99.99833679199219,-95.99678039550781
1068,11196.8115234375,1.4237061738967896,"tensor(1.4230, device='cuda:0')","tensor(1.4230, device='cuda:0')",1.79188871383667,-92.10284423828125,66.75411224365234,-99.99835205078125,-95.99679565429688
1069,11196.810546875,1.423111915588379,"tensor(1.4225, device='cuda:0')","tensor(1.4225, device='cuda:0')",1.7918877601623535,-92.10285186767578,66.75411224365234,-99.99835205078125,-95.99681091308594
1070,11196.8095703125,1.4225188493728638,"tensor(1.4219, device='cuda:0')","tensor(1.4219, device='cuda:0')",1.791886806488037,-92.10285949707031,66.75411224365234,-99.99835968017578,-95.996826171875
1071,11196.80859375,1.4219269752502441,"tensor(1.4213, device='cuda:0')","tensor(1.4213, device='cuda:0')",1.7918853759765625,-92.10287475585938,66.75411224365234,-99.99835968017578,-95.99684143066406
1072,11196.8076171875,1.4213371276855469,"tensor(1.4207, device='cuda:0')","tensor(1.4207, device='cuda:0')",1.791883945465088,-92.10287475585938,66.75411224365234,-99.99836730957031,-95.99686431884766
1073,11196.8076171875,1.4207475185394287,"tensor(1.4201, device='cuda:0')","tensor(1.4201, device='cuda:0')",1.7918815612792969,-92.10289001464844,66.75411224365234,-99.99836730957031,-95.99687957763672
1074,11196.806640625,1.4201598167419434,"tensor(1.4195, device='cuda:0')","tensor(1.4195, device='cuda:0')",1.7918810844421387,-92.10289001464844,66.75411224365234,-99.99837493896484,-95.99689483642578
1075,11196.806640625,1.4195733070373535,"tensor(1.4189, device='cuda:0')","tensor(1.4189, device='cuda:0')",1.7918791770935059,-92.1029052734375,66.75411224365234,-99.99837493896484,-95.99691772460938
1076,11196.8056640625,1.4189878702163696,"tensor(1.4183, device='cuda:0')","tensor(1.4183, device='cuda:0')",1.7918787002563477,-92.1029052734375,66.75411224365234,-99.99838256835938,-95.99693298339844
1077,11196.8046875,1.4184038639068604,"tensor(1.4178, device='cuda:0')","tensor(1.4178, device='cuda:0')",1.7918767929077148,-92.10292053222656,66.75411224365234,-99.99838256835938,-95.9969482421875
1078,11196.8046875,1.4178212881088257,"tensor(1.4172, device='cuda:0')","tensor(1.4172, device='cuda:0')",1.7918763160705566,-92.10292053222656,66.75411224365234,-99.99839782714844,-95.99696350097656
1079,11196.8037109375,1.417239785194397,"tensor(1.4166, device='cuda:0')","tensor(1.4166, device='cuda:0')",1.791874885559082,-92.10293579101562,66.75411224365234,-99.99839782714844,-95.99697875976562
1080,11196.8037109375,1.4166595935821533,"tensor(1.4160, device='cuda:0')","tensor(1.4160, device='cuda:0')",1.7918729782104492,-92.10293579101562,66.75411224365234,-99.99839782714844,-95.99699401855469
1081,11196.802734375,1.4160804748535156,"tensor(1.4154, device='cuda:0')","tensor(1.4154, device='cuda:0')",1.7918720245361328,-92.10295104980469,66.75411224365234,-99.99839782714844,-95.99700927734375
1082,11196.8017578125,1.4155030250549316,"tensor(1.4149, device='cuda:0')","tensor(1.4149, device='cuda:0')",1.7918705940246582,-92.10295104980469,66.75411224365234,-99.9984130859375,-95.99702453613281
1083,11196.8017578125,1.4149272441864014,"tensor(1.4143, device='cuda:0')","tensor(1.4143, device='cuda:0')",1.7918701171875,-92.10295867919922,66.75411224365234,-99.9984130859375,-95.9970474243164
1084,11196.80078125,1.414351463317871,"tensor(1.4137, device='cuda:0')","tensor(1.4137, device='cuda:0')",1.7918682098388672,-92.10296630859375,66.75411224365234,-99.9984130859375,-95.99705505371094
1085,11196.80078125,1.4137781858444214,"tensor(1.4131, device='cuda:0')","tensor(1.4131, device='cuda:0')",1.7918672561645508,-92.10297393798828,66.75411224365234,-99.99842071533203,-95.9970703125
1086,11196.7998046875,1.413205862045288,"tensor(1.4126, device='cuda:0')","tensor(1.4126, device='cuda:0')",1.7918658256530762,-92.10298156738281,66.75411224365234,-99.99842071533203,-95.99708557128906
1087,11196.7998046875,1.4126348495483398,"tensor(1.4120, device='cuda:0')","tensor(1.4120, device='cuda:0')",1.7918648719787598,-92.10298919677734,66.75411224365234,-99.99842834472656,-95.99710083007812
1088,11196.798828125,1.4120649099349976,"tensor(1.4114, device='cuda:0')","tensor(1.4114, device='cuda:0')",1.7918639183044434,-92.10299682617188,66.75411224365234,-99.99842834472656,-95.99711608886719
1089,11196.7978515625,1.4114962816238403,"tensor(1.4109, device='cuda:0')","tensor(1.4109, device='cuda:0')",1.7918620109558105,-92.10299682617188,66.75411224365234,-99.99842834472656,-95.99713134765625
1090,11196.7978515625,1.410928726196289,"tensor(1.4103, device='cuda:0')","tensor(1.4103, device='cuda:0')",1.7918610572814941,-92.1030044555664,66.75411224365234,-99.9984359741211,-95.99714660644531
1091,11196.796875,1.410361886024475,"tensor(1.4097, device='cuda:0')","tensor(1.4097, device='cuda:0')",1.791860580444336,-92.10301208496094,66.75411224365234,-99.99844360351562,-95.99716186523438
1092,11196.796875,1.409797191619873,"tensor(1.4092, device='cuda:0')","tensor(1.4092, device='cuda:0')",1.7918586730957031,-92.10301208496094,66.75411224365234,-99.99844360351562,-95.99717712402344
1093,11196.7958984375,1.4092340469360352,"tensor(1.4086, device='cuda:0')","tensor(1.4086, device='cuda:0')",1.7918577194213867,-92.10302734375,66.75411224365234,-99.99845123291016,-95.9971923828125
1094,11196.794921875,1.408671498298645,"tensor(1.4081, device='cuda:0')","tensor(1.4081, device='cuda:0')",1.7918572425842285,-92.10302734375,66.75411224365234,-99.99845123291016,-95.99720764160156
1095,11196.794921875,1.40811026096344,"tensor(1.4075, device='cuda:0')","tensor(1.4075, device='cuda:0')",1.791855812072754,-92.10303497314453,66.75411224365234,-99.99845886230469,-95.99722290039062
1096,11196.7939453125,1.40755033493042,"tensor(1.4069, device='cuda:0')","tensor(1.4069, device='cuda:0')",1.7918548583984375,-92.10304260253906,66.75411224365234,-99.99846649169922,-95.99723052978516
1097,11196.7939453125,1.4069912433624268,"tensor(1.4064, device='cuda:0')","tensor(1.4064, device='cuda:0')",1.791853427886963,-92.10304260253906,66.75411224365234,-99.99846649169922,-95.99724578857422
1098,11196.79296875,1.4064340591430664,"tensor(1.4058, device='cuda:0')","tensor(1.4058, device='cuda:0')",1.7918524742126465,-92.1030502319336,66.75411224365234,-99.99847412109375,-95.99726104736328
1099,11196.79296875,1.4058783054351807,"tensor(1.4053, device='cuda:0')","tensor(1.4053, device='cuda:0')",1.79185152053833,-92.10305786132812,66.75411224365234,-99.99847412109375,-95.99727630615234
1100,11196.7919921875,1.4053232669830322,"tensor(1.4047, device='cuda:0')","tensor(1.4047, device='cuda:0')",1.7918505668640137,-92.10305786132812,66.75411224365234,-99.99848175048828,-95.99728393554688
1101,11196.791015625,1.404769778251648,"tensor(1.4042, device='cuda:0')","tensor(1.4042, device='cuda:0')",1.7918496131896973,-92.10306549072266,66.75411224365234,-99.99848937988281,-95.99730682373047
1102,11196.7900390625,1.40421724319458,"tensor(1.4036, device='cuda:0')","tensor(1.4036, device='cuda:0')",1.7918486595153809,-92.10307312011719,66.75411224365234,-99.99848937988281,-95.997314453125
1103,11196.7890625,1.403666377067566,"tensor(1.4031, device='cuda:0')","tensor(1.4031, device='cuda:0')",1.7918472290039062,-92.10307312011719,66.75411224365234,-99.99848937988281,-95.99732971191406
1104,11196.7890625,1.4031164646148682,"tensor(1.4025, device='cuda:0')","tensor(1.4025, device='cuda:0')",1.791846752166748,-92.10308074951172,66.75411224365234,-99.99848937988281,-95.99734497070312
1105,11196.7880859375,1.402566909790039,"tensor(1.4020, device='cuda:0')","tensor(1.4020, device='cuda:0')",1.7918453216552734,-92.10308837890625,66.75411224365234,-99.99848937988281,-95.99735260009766
1106,11196.7880859375,1.4020200967788696,"tensor(1.4014, device='cuda:0')","tensor(1.4014, device='cuda:0')",1.7918448448181152,-92.10308837890625,66.75411224365234,-99.99850463867188,-95.99736785888672
1107,11196.787109375,1.4014737606048584,"tensor(1.4009, device='cuda:0')","tensor(1.4009, device='cuda:0')",1.7918438911437988,-92.10308837890625,66.75411224365234,-99.99850463867188,-95.99737548828125
1108,11196.787109375,1.400928258895874,"tensor(1.4003, device='cuda:0')","tensor(1.4003, device='cuda:0')",1.7918424606323242,-92.10309600830078,66.75411224365234,-99.9985122680664,-95.99739074707031
1109,11196.7861328125,1.4003853797912598,"tensor(1.3998, device='cuda:0')","tensor(1.3998, device='cuda:0')",1.7918415069580078,-92.10310363769531,66.75411224365234,-99.9985122680664,-95.99740600585938
1110,11196.78515625,1.3998422622680664,"tensor(1.3993, device='cuda:0')","tensor(1.3993, device='cuda:0')",1.7918410301208496,-92.10310363769531,66.75411224365234,-99.99851989746094,-95.99742126464844
1111,11196.78515625,1.3993010520935059,"tensor(1.3987, device='cuda:0')","tensor(1.3987, device='cuda:0')",1.7918405532836914,-92.10311126708984,66.75411224365234,-99.99852752685547,-95.99742126464844
1112,11196.7841796875,1.3987605571746826,"tensor(1.3982, device='cuda:0')","tensor(1.3982, device='cuda:0')",1.7918391227722168,-92.10311889648438,66.75411224365234,-99.99853515625,-95.9974365234375
1113,11196.7841796875,1.398221731185913,"tensor(1.3976, device='cuda:0')","tensor(1.3976, device='cuda:0')",1.7918381690979004,-92.10311889648438,66.75411224365234,-99.99853515625,-95.99745178222656
1114,11196.783203125,1.397684097290039,"tensor(1.3971, device='cuda:0')","tensor(1.3971, device='cuda:0')",1.7918376922607422,-92.10311889648438,66.75411224365234,-99.99853515625,-95.99746704101562
1115,11196.783203125,1.3971471786499023,"tensor(1.3966, device='cuda:0')","tensor(1.3966, device='cuda:0')",1.7918367385864258,-92.1031265258789,66.75411224365234,-99.99853515625,-95.99747467041016
1116,11196.7822265625,1.3966124057769775,"tensor(1.3960, device='cuda:0')","tensor(1.3960, device='cuda:0')",1.7918353080749512,-92.10313415527344,66.75411224365234,-99.99853515625,-95.99748992919922
1117,11196.7822265625,1.3960776329040527,"tensor(1.3955, device='cuda:0')","tensor(1.3955, device='cuda:0')",1.791834831237793,-92.10313415527344,66.75411224365234,-99.99854278564453,-95.99749755859375
1118,11196.78125,1.395545482635498,"tensor(1.3950, device='cuda:0')","tensor(1.3950, device='cuda:0')",1.7918338775634766,-92.10313415527344,66.75411224365234,-99.99855041503906,-95.99751281738281
1119,11196.7802734375,1.3950130939483643,"tensor(1.3944, device='cuda:0')","tensor(1.3944, device='cuda:0')",1.7918334007263184,-92.10314178466797,66.75411224365234,-99.99855041503906,-95.99752044677734
1120,11196.7802734375,1.3944830894470215,"tensor(1.3939, device='cuda:0')","tensor(1.3939, device='cuda:0')",1.791832447052002,-92.1031494140625,66.75411224365234,-99.9985580444336,-95.99752807617188
1121,11196.779296875,1.393953800201416,"tensor(1.3934, device='cuda:0')","tensor(1.3934, device='cuda:0')",1.7918314933776855,-92.1031494140625,66.75411224365234,-99.9985580444336,-95.99754333496094
1122,11196.779296875,1.393425464630127,"tensor(1.3929, device='cuda:0')","tensor(1.3929, device='cuda:0')",1.7918305397033691,-92.1031494140625,66.75411224365234,-99.99856567382812,-95.99755096435547
1123,11196.7783203125,1.3928987979888916,"tensor(1.3923, device='cuda:0')","tensor(1.3923, device='cuda:0')",1.791830062866211,-92.10315704345703,66.75411224365234,-99.99856567382812,-95.99755859375
1124,11196.7783203125,1.3923728466033936,"tensor(1.3918, device='cuda:0')","tensor(1.3918, device='cuda:0')",1.7918286323547363,-92.10315704345703,66.75411224365234,-99.99857330322266,-95.99757385253906
1125,11196.77734375,1.3918488025665283,"tensor(1.3913, device='cuda:0')","tensor(1.3913, device='cuda:0')",1.7918281555175781,-92.10316467285156,66.75411224365234,-99.99858093261719,-95.99758911132812
1126,11196.77734375,1.391325831413269,"tensor(1.3908, device='cuda:0')","tensor(1.3908, device='cuda:0')",1.79182767868042,-92.10316467285156,66.75411224365234,-99.99858093261719,-95.99759674072266
1127,11196.7763671875,1.390803337097168,"tensor(1.3902, device='cuda:0')","tensor(1.3902, device='cuda:0')",1.7918262481689453,-92.10316467285156,66.75411224365234,-99.99858093261719,-95.99760437011719
1128,11196.7763671875,1.390282392501831,"tensor(1.3897, device='cuda:0')","tensor(1.3897, device='cuda:0')",1.791825771331787,-92.1031723022461,66.75411224365234,-99.99858093261719,-95.99761962890625
1129,11196.775390625,1.3897628784179688,"tensor(1.3892, device='cuda:0')","tensor(1.3892, device='cuda:0')",1.7918248176574707,-92.1031723022461,66.75411224365234,-99.99859619140625,-95.99763488769531
1130,11196.775390625,1.3892443180084229,"tensor(1.3887, device='cuda:0')","tensor(1.3887, device='cuda:0')",1.7918243408203125,-92.10317993164062,66.75411224365234,-99.99859619140625,-95.99763488769531
1131,11196.7744140625,1.3887275457382202,"tensor(1.3882, device='cuda:0')","tensor(1.3882, device='cuda:0')",1.7918238639831543,-92.10317993164062,66.75411224365234,-99.99859619140625,-95.99765014648438
1132,11196.7744140625,1.3882111310958862,"tensor(1.3877, device='cuda:0')","tensor(1.3877, device='cuda:0')",1.791822910308838,-92.10317993164062,66.75411224365234,-99.99859619140625,-95.9976577758789
1133,11196.7734375,1.3876961469650269,"tensor(1.3871, device='cuda:0')","tensor(1.3871, device='cuda:0')",1.7918224334716797,-92.10318756103516,66.75411224365234,-99.99860382080078,-95.99766540527344
1134,11196.7724609375,1.387182354927063,"tensor(1.3866, device='cuda:0')","tensor(1.3866, device='cuda:0')",1.7918214797973633,-92.10318756103516,66.75411224365234,-99.99860382080078,-95.9976806640625
